"","iteration","proportion","scale","type","err"
"1733",33,0,10,"Huber_global",0.0314385867735274
"1734",33,0,10,"Huber_distr_dc",0.0311308636242726
"1735",33,0,100,"ols_global",0.361934591131554
"1736",33,0,100,"Huber_global",0.0307268165788245
"1737",33,0,100,"Huber_distr_dc",0.0303739166353175
"1738",33,0.02,1,"ols_global",6.82240423518306
"1739",33,0.02,1,"Huber_global",0.0363482133322082
"1740",33,0.02,1,"Huber_distr_dc",0.0363523007599247
"1741",33,0.02,10,"ols_global",0.329614487758334
"1742",33,0.02,10,"Huber_global",0.0413877132768526
"1743",33,0.02,10,"Huber_distr_dc",0.0404974518345299
"1744",33,0.02,100,"ols_global",1.97046291734064
"1745",33,0.02,100,"Huber_global",0.0419741977881481
"1746",33,0.02,100,"Huber_distr_dc",0.0415732674250397
"1747",33,0.04,1,"ols_global",0.219387200892778
"1748",33,0.04,1,"Huber_global",0.062943510497604
"1749",33,0.04,1,"Huber_distr_dc",0.0640764949107403
"1750",33,0.04,10,"ols_global",0.460546375714552
"1751",33,0.04,10,"Huber_global",0.0685844086721608
"1752",33,0.04,10,"Huber_distr_dc",0.0682589213365935
"1753",33,0.04,100,"ols_global",3.84051754020112
"1754",33,0.04,100,"Huber_global",0.0575275541729019
"1755",33,0.04,100,"Huber_distr_dc",0.0570097460230866
"1756",33,0.06,1,"ols_global",0.198976437904808
"1757",33,0.06,1,"Huber_global",0.0851379142113374
"1758",33,0.06,1,"Huber_distr_dc",0.0846618472978927
"1759",33,0.06,10,"ols_global",0.619129096593561
"1760",33,0.06,10,"Huber_global",0.106096720834256
"1761",33,0.06,10,"Huber_distr_dc",0.108196928596371
"1762",33,0.06,100,"ols_global",5.94886951862753
"1763",33,0.06,100,"Huber_global",0.0985742740904038
"1764",33,0.06,100,"Huber_distr_dc",0.0983180880427909
"1765",33,0.08,1,"ols_global",0.737928961562517
"1766",33,0.08,1,"Huber_global",0.108049979576042
"1767",33,0.08,1,"Huber_distr_dc",0.107832655720876
"1768",33,0.08,10,"ols_global",0.902713136456592
"1769",33,0.08,10,"Huber_global",0.124330894058735
"1770",33,0.08,10,"Huber_distr_dc",0.122732858326197
"1771",33,0.08,100,"ols_global",8.12895627993847
"1772",33,0.08,100,"Huber_global",0.13011157367577
"1773",33,0.08,100,"Huber_distr_dc",0.129874904244583
"1774",33,0.1,1,"ols_global",0.315119891661033
"1775",33,0.1,1,"Huber_global",0.139494166935792
"1776",33,0.1,1,"Huber_distr_dc",0.139366001173397
"1777",33,0.1,10,"ols_global",1.05801055400712
"1778",33,0.1,10,"Huber_global",0.166525221189706
"1779",33,0.1,10,"Huber_distr_dc",0.159789655856073
"1780",33,0.1,100,"ols_global",10.1461231821526
"1781",33,0.1,100,"Huber_global",0.17000913284995
"1782",33,0.1,100,"Huber_distr_dc",0.166352705287318
"1783",34,0,1,"ols_global",2.16263512940753
"1784",34,0,1,"Huber_global",0.0270961939291839
"1785",34,0,1,"Huber_distr_dc",0.0270645978065935
"1786",34,0,10,"ols_global",0.515529898300614
"1787",34,0,10,"Huber_global",0.0328386622837501
"1788",34,0,10,"Huber_distr_dc",0.0336802005329106
"1789",34,0,100,"ols_global",0.647451790738869
"1790",34,0,100,"Huber_global",0.0335525748280283
"1791",34,0,100,"Huber_distr_dc",0.0334146554090624
"1792",34,0.02,1,"ols_global",0.18856365944347
"1793",34,0.02,1,"Huber_global",0.041780582026813
"1794",34,0.02,1,"Huber_distr_dc",0.0417771203444333
"1795",34,0.02,10,"ols_global",0.923036291636819
"1796",34,0.02,10,"Huber_global",0.0451664523013337
"1797",34,0.02,10,"Huber_distr_dc",0.0447307423096291
"1798",34,0.02,100,"ols_global",2.14893895395696
"1799",34,0.02,100,"Huber_global",0.0326759194377543
"1800",34,0.02,100,"Huber_distr_dc",0.0322317818287907
"1801",34,0.04,1,"ols_global",0.503255217598264
"1802",34,0.04,1,"Huber_global",0.0645142420900231
"1803",34,0.04,1,"Huber_distr_dc",0.0646742915293346
"1804",34,0.04,10,"ols_global",0.472231969758695
"1805",34,0.04,10,"Huber_global",0.0698456119392037
"1806",34,0.04,10,"Huber_distr_dc",0.0680542567807893
"1807",34,0.04,100,"ols_global",4.04624278234378
"1808",34,0.04,100,"Huber_global",0.0668058285196627
"1809",34,0.04,100,"Huber_distr_dc",0.0688779725381496
"1810",34,0.06,1,"ols_global",0.184127370198929
"1811",34,0.06,1,"Huber_global",0.0799990361073026
"1812",34,0.06,1,"Huber_distr_dc",0.0797634169305783
"1813",34,0.06,10,"ols_global",0.685847570610063
"1814",34,0.06,10,"Huber_global",0.0928288202849546
"1815",34,0.06,10,"Huber_distr_dc",0.0921530956491087
"1816",34,0.06,100,"ols_global",6.12865462755335
"1817",34,0.06,100,"Huber_global",0.0993501931029031
"1818",34,0.06,100,"Huber_distr_dc",0.0973959541630844
"1819",34,0.08,1,"ols_global",0.31845737430926
"1820",34,0.08,1,"Huber_global",0.113049198381279
"1821",34,0.08,1,"Huber_distr_dc",0.113038388090998
"1822",34,0.08,10,"ols_global",0.83930379636709
"1823",34,0.08,10,"Huber_global",0.132835742094437
"1824",34,0.08,10,"Huber_distr_dc",0.129842021111937
"1825",34,0.08,100,"ols_global",7.93918658759939
"1826",34,0.08,100,"Huber_global",0.126621428256004
"1827",34,0.08,100,"Huber_distr_dc",0.122958110910303
"1828",34,0.1,1,"ols_global",0.334745754258933
"1829",34,0.1,1,"Huber_global",0.140367504593515
"1830",34,0.1,1,"Huber_distr_dc",0.140862855218929
"1831",34,0.1,10,"ols_global",0.94951982464382
"1832",34,0.1,10,"Huber_global",0.158163780499275
"1833",34,0.1,10,"Huber_distr_dc",0.157949095096656
"1834",34,0.1,100,"ols_global",10.0980517214149
"1835",34,0.1,100,"Huber_global",0.171018634768983
"1836",34,0.1,100,"Huber_distr_dc",0.169347897058456
"1837",35,0,1,"ols_global",0.314761353113557
"1838",35,0,1,"Huber_global",0.0286073672373084
"1839",35,0,1,"Huber_distr_dc",0.0285551611037526
"1840",35,0,10,"ols_global",0.326414806468502
"1841",35,0,10,"Huber_global",0.0329410132650541
"1842",35,0,10,"Huber_distr_dc",0.0335136519450845
"1843",35,0,100,"ols_global",0.789592080500651
"1844",35,0,100,"Huber_global",0.0306066478335972
"1845",35,0,100,"Huber_distr_dc",0.0305665033276447
"1846",35,0.02,1,"ols_global",0.24014337882623
"1847",35,0.02,1,"Huber_global",0.0379296931795422
"1848",35,0.02,1,"Huber_distr_dc",0.0375364528960546
"1849",35,0.02,10,"ols_global",0.409996729018127
"1850",35,0.02,10,"Huber_global",0.0376856607948239
"1851",35,0.02,10,"Huber_distr_dc",0.0371803969335852
"1852",35,0.02,100,"ols_global",2.0177647206712
"1853",35,0.02,100,"Huber_global",0.0385381486973945
"1854",35,0.02,100,"Huber_distr_dc",0.0381539607641792
"1855",35,0.04,1,"ols_global",0.312351116091996
"1856",35,0.04,1,"Huber_global",0.0578111394470836
"1857",35,0.04,1,"Huber_distr_dc",0.0576479652437186
"1858",35,0.04,10,"ols_global",0.489454566059408
"1859",35,0.04,10,"Huber_global",0.0681930149026377
"1860",35,0.04,10,"Huber_distr_dc",0.0684381285514313
"1861",35,0.04,100,"ols_global",4.00592101786537
"1862",35,0.04,100,"Huber_global",0.0611893352482814
"1863",35,0.04,100,"Huber_distr_dc",0.060863190009353
"1864",35,0.06,1,"ols_global",0.418930431061584
"1865",35,0.06,1,"Huber_global",0.0841566172519432
"1866",35,0.06,1,"Huber_distr_dc",0.0836663966236428
"1867",35,0.06,10,"ols_global",0.651109523700635
"1868",35,0.06,10,"Huber_global",0.102690696755544
"1869",35,0.06,10,"Huber_distr_dc",0.101463856362316
"1870",35,0.06,100,"ols_global",6.05566879680473
"1871",35,0.06,100,"Huber_global",0.107139072289355
"1872",35,0.06,100,"Huber_distr_dc",0.104229348700704
"1873",35,0.08,1,"ols_global",0.18618865181392
"1874",35,0.08,1,"Huber_global",0.108351401414776
"1875",35,0.08,1,"Huber_distr_dc",0.108408517820109
"1876",35,0.08,10,"ols_global",0.80342907832988
"1877",35,0.08,10,"Huber_global",0.131005236840943
"1878",35,0.08,10,"Huber_distr_dc",0.129505585415321
"1879",35,0.08,100,"ols_global",8.04036318793076
"1880",35,0.08,100,"Huber_global",0.13359218977693
"1881",35,0.08,100,"Huber_distr_dc",0.129036933079613
"1882",35,0.1,1,"ols_global",0.232284858969888
"1883",35,0.1,1,"Huber_global",0.133822091920916
"1884",35,0.1,1,"Huber_distr_dc",0.133854756904735
"1885",35,0.1,10,"ols_global",1.06095543045552
"1886",35,0.1,10,"Huber_global",0.170749999217608
"1887",35,0.1,10,"Huber_distr_dc",0.168778661368638
"1888",35,0.1,100,"ols_global",9.92905527847567
"1889",35,0.1,100,"Huber_global",0.157130822737496
"1890",35,0.1,100,"Huber_distr_dc",0.148574211399339
"1891",36,0,1,"ols_global",9.72926629231603
"1892",36,0,1,"Huber_global",0.0307551355215799
"1893",36,0,1,"Huber_distr_dc",0.0307985405977274
"1894",36,0,10,"ols_global",0.263883563108396
"1895",36,0,10,"Huber_global",0.0312180868297989
"1896",36,0,10,"Huber_distr_dc",0.0310414985612783
"1897",36,0,100,"ols_global",0.204836151209079
"1898",36,0,100,"Huber_global",0.0344647165037601
"1899",36,0,100,"Huber_distr_dc",0.0345996029973123
"1900",36,0.02,1,"ols_global",0.213827343963018
"1901",36,0.02,1,"Huber_global",0.0343339248487231
"1902",36,0.02,1,"Huber_distr_dc",0.0347409699120046
"1903",36,0.02,10,"ols_global",0.340583319562693
"1904",36,0.02,10,"Huber_global",0.0364494455043706
"1905",36,0.02,10,"Huber_distr_dc",0.0361093949403914
"1906",36,0.02,100,"ols_global",2.13278619011971
"1907",36,0.02,100,"Huber_global",0.0403537277126509
"1908",36,0.02,100,"Huber_distr_dc",0.0394074466171787
"1909",36,0.04,1,"ols_global",0.22247190447344
"1910",36,0.04,1,"Huber_global",0.0566374174391203
"1911",36,0.04,1,"Huber_distr_dc",0.0568127708414003
"1912",36,0.04,10,"ols_global",0.460297123489755
"1913",36,0.04,10,"Huber_global",0.0651356869143908
"1914",36,0.04,10,"Huber_distr_dc",0.064944810833419
"1915",36,0.04,100,"ols_global",4.20225434626865
"1916",36,0.04,100,"Huber_global",0.0702330284052693
"1917",36,0.04,100,"Huber_distr_dc",0.0704643313486496
"1918",36,0.06,1,"ols_global",1.12248795897807
"1919",36,0.06,1,"Huber_global",0.0885838109302846
"1920",36,0.06,1,"Huber_distr_dc",0.0889427005522492
"1921",36,0.06,10,"ols_global",2.23195995594938
"1922",36,0.06,10,"Huber_global",0.0911315697863243
"1923",36,0.06,10,"Huber_distr_dc",0.0883811859516817
"1924",36,0.06,100,"ols_global",6.11219040876961
"1925",36,0.06,100,"Huber_global",0.100166795354679
"1926",36,0.06,100,"Huber_distr_dc",0.101176402131661
"1927",36,0.08,1,"ols_global",0.237292831655389
"1928",36,0.08,1,"Huber_global",0.110435448016647
"1929",36,0.08,1,"Huber_distr_dc",0.111851354913659
"1930",36,0.08,10,"ols_global",0.787655349718838
"1931",36,0.08,10,"Huber_global",0.12421879231456
"1932",36,0.08,10,"Huber_distr_dc",0.121558538204277
"1933",36,0.08,100,"ols_global",8.32983537002249
"1934",36,0.08,100,"Huber_global",0.134273093585897
"1935",36,0.08,100,"Huber_distr_dc",0.137363343102016
"1936",36,0.1,1,"ols_global",0.847784191254622
"1937",36,0.1,1,"Huber_global",0.139171353569683
"1938",36,0.1,1,"Huber_distr_dc",0.139123533069113
"1939",36,0.1,10,"ols_global",0.998477771420068
"1940",36,0.1,10,"Huber_global",0.158570048396712
"1941",36,0.1,10,"Huber_distr_dc",0.154054680537957
"1942",36,0.1,100,"ols_global",10.1799580683187
"1943",36,0.1,100,"Huber_global",0.172657799581417
"1944",36,0.1,100,"Huber_distr_dc",0.169863142001482
"1945",37,0,1,"ols_global",0.384384152491581
"1946",37,0,1,"Huber_global",0.0334086352287336
"1947",37,0,1,"Huber_distr_dc",0.0334784857859823
"1948",37,0,10,"ols_global",0.158819423044995
"1949",37,0,10,"Huber_global",0.0304016293915613
"1950",37,0,10,"Huber_distr_dc",0.0303359745127383
"1951",37,0,100,"ols_global",0.314853384118735
"1952",37,0,100,"Huber_global",0.0292708402422333
"1953",37,0,100,"Huber_distr_dc",0.0291359239254665
"1954",37,0.02,1,"ols_global",0.340939007068935
"1955",37,0.02,1,"Huber_global",0.0289396350597307
"1956",37,0.02,1,"Huber_distr_dc",0.0288222454842084
"1957",37,0.02,10,"ols_global",0.444491459957012
"1958",37,0.02,10,"Huber_global",0.0477109201656893
"1959",37,0.02,10,"Huber_distr_dc",0.0471913330104852
"1960",37,0.02,100,"ols_global",2.06331875065986
"1961",37,0.02,100,"Huber_global",0.0398448233754021
"1962",37,0.02,100,"Huber_distr_dc",0.0394334229399213
"1963",37,0.04,1,"ols_global",0.205164329350356
"1964",37,0.04,1,"Huber_global",0.0578003180189327
"1965",37,0.04,1,"Huber_distr_dc",0.0567909659289683
"1966",37,0.04,10,"ols_global",0.460798992705139
"1967",37,0.04,10,"Huber_global",0.0684100754863119
"1968",37,0.04,10,"Huber_distr_dc",0.0681655922915655
"1969",37,0.04,100,"ols_global",3.92823186374058
"1970",37,0.04,100,"Huber_global",0.0623833544724835
"1971",37,0.04,100,"Huber_distr_dc",0.0614098248681133
"1972",37,0.06,1,"ols_global",0.399835675277522
"1973",37,0.06,1,"Huber_global",0.0811608950886917
"1974",37,0.06,1,"Huber_distr_dc",0.081076442216041
"1975",37,0.06,10,"ols_global",0.649609097220448
"1976",37,0.06,10,"Huber_global",0.0896542764317179
"1977",37,0.06,10,"Huber_distr_dc",0.0877005363822094
"1978",37,0.06,100,"ols_global",5.91856386820259
"1979",37,0.06,100,"Huber_global",0.0900925062339404
"1980",37,0.06,100,"Huber_distr_dc",0.0880897998626464
"1981",37,0.08,1,"ols_global",0.337537501854197
"1982",37,0.08,1,"Huber_global",0.115123363909011
"1983",37,0.08,1,"Huber_distr_dc",0.114432058858867
"1984",37,0.08,10,"ols_global",0.922809783715749
"1985",37,0.08,10,"Huber_global",0.13046234596038
"1986",37,0.08,10,"Huber_distr_dc",0.127661238006769
"1987",37,0.08,100,"ols_global",8.31727230916804
"1988",37,0.08,100,"Huber_global",0.135094381600412
"1989",37,0.08,100,"Huber_distr_dc",0.132130741781784
"1990",37,0.1,1,"ols_global",0.328358787913633
"1991",37,0.1,1,"Huber_global",0.141835847635243
"1992",37,0.1,1,"Huber_distr_dc",0.141808111020158
"1993",37,0.1,10,"ols_global",1.09456811809486
"1994",37,0.1,10,"Huber_global",0.173071496702889
"1995",37,0.1,10,"Huber_distr_dc",0.177552812268547
"1996",37,0.1,100,"ols_global",10.0415762495549
"1997",37,0.1,100,"Huber_global",0.161865378400634
"1998",37,0.1,100,"Huber_distr_dc",0.157035970828479
"1999",38,0,1,"ols_global",0.425410046065168
"2000",38,0,1,"Huber_global",0.0308285358496123
"2001",38,0,1,"Huber_distr_dc",0.0303730128488445
"2002",38,0,10,"ols_global",0.204668065274733
"2003",38,0,10,"Huber_global",0.032320472844467
"2004",38,0,10,"Huber_distr_dc",0.0320689800843908
"2005",38,0,100,"ols_global",0.252263064619789
"2006",38,0,100,"Huber_global",0.0382081672526744
"2007",38,0,100,"Huber_distr_dc",0.0376542319687234
"2008",38,0.02,1,"ols_global",23.4431549606733
"2009",38,0.02,1,"Huber_global",0.0416025503439145
"2010",38,0.02,1,"Huber_distr_dc",0.0414488033250086
"2011",38,0.02,10,"ols_global",0.37090046007863
"2012",38,0.02,10,"Huber_global",0.0426425422755958
"2013",38,0.02,10,"Huber_distr_dc",0.0426912843863901
"2014",38,0.02,100,"ols_global",1.92221292199817
"2015",38,0.02,100,"Huber_global",0.0463105580709063
"2016",38,0.02,100,"Huber_distr_dc",0.0465842645600227
"2017",38,0.04,1,"ols_global",0.189380922907277
"2018",38,0.04,1,"Huber_global",0.0646043362608774
"2019",38,0.04,1,"Huber_distr_dc",0.0648433850997069
"2020",38,0.04,10,"ols_global",0.533389365117698
"2021",38,0.04,10,"Huber_global",0.0678134361356806
"2022",38,0.04,10,"Huber_distr_dc",0.0679358791288431
"2023",38,0.04,100,"ols_global",3.91991748246989
"2024",38,0.04,100,"Huber_global",0.0639755627419766
"2025",38,0.04,100,"Huber_distr_dc",0.0629166903928586
"2026",38,0.06,1,"ols_global",0.3780666276794
"2027",38,0.06,1,"Huber_global",0.0800536266569583
"2028",38,0.06,1,"Huber_distr_dc",0.0801681275288628
"2029",38,0.06,10,"ols_global",0.919274151368021
"2030",38,0.06,10,"Huber_global",0.107044438905427
"2031",38,0.06,10,"Huber_distr_dc",0.105632981357578
"2032",38,0.06,100,"ols_global",5.86056636304821
"2033",38,0.06,100,"Huber_global",0.0877280433752478
"2034",38,0.06,100,"Huber_distr_dc",0.086714177834271
"2035",38,0.08,1,"ols_global",0.172234508039794
"2036",38,0.08,1,"Huber_global",0.112941082986972
"2037",38,0.08,1,"Huber_distr_dc",0.113361230492889
"2038",38,0.08,10,"ols_global",0.881919628983685
"2039",38,0.08,10,"Huber_global",0.127399264781164
"2040",38,0.08,10,"Huber_distr_dc",0.127805605026287
"2041",38,0.08,100,"ols_global",8.06758353127639
"2042",38,0.08,100,"Huber_global",0.126561499720058
"2043",38,0.08,100,"Huber_distr_dc",0.124151086321521
"2044",38,0.1,1,"ols_global",0.18980140017977
"2045",38,0.1,1,"Huber_global",0.131556658186434
"2046",38,0.1,1,"Huber_distr_dc",0.13109230909191
"2047",38,0.1,10,"ols_global",1.02542512303484
"2048",38,0.1,10,"Huber_global",0.165926363713298
"2049",38,0.1,10,"Huber_distr_dc",0.159422057299638
"2050",38,0.1,100,"ols_global",9.88252763317072
"2051",38,0.1,100,"Huber_global",0.167109885813686
"2052",38,0.1,100,"Huber_distr_dc",0.160396299088192
"2053",39,0,1,"ols_global",0.263098190556771
"2054",39,0,1,"Huber_global",0.0243720919852398
"2055",39,0,1,"Huber_distr_dc",0.0247281963636978
"2056",39,0,10,"ols_global",0.166026542144952
"2057",39,0,10,"Huber_global",0.0271820158216028
"2058",39,0,10,"Huber_distr_dc",0.0277462035505556
"2059",39,0,100,"ols_global",0.16743657677319
"2060",39,0,100,"Huber_global",0.0335401021083168
"2061",39,0,100,"Huber_distr_dc",0.0337586655670218
"2062",39,0.02,1,"ols_global",0.251954049411133
"2063",39,0.02,1,"Huber_global",0.0405388813144807
"2064",39,0.02,1,"Huber_distr_dc",0.040773144799117
"2065",39,0.02,10,"ols_global",0.264663843939736
"2066",39,0.02,10,"Huber_global",0.0401200928834279
"2067",39,0.02,10,"Huber_distr_dc",0.0420332932943852
"2068",39,0.02,100,"ols_global",2.05932601677033
"2069",39,0.02,100,"Huber_global",0.0417533370341744
"2070",39,0.02,100,"Huber_distr_dc",0.0419929093390699
"2071",39,0.04,1,"ols_global",0.272095960133358
"2072",39,0.04,1,"Huber_global",0.065530130447657
"2073",39,0.04,1,"Huber_distr_dc",0.0652045717018372
"2074",39,0.04,10,"ols_global",0.542225839905405
"2075",39,0.04,10,"Huber_global",0.0609720561746622
"2076",39,0.04,10,"Huber_distr_dc",0.0599059943154416
"2077",39,0.04,100,"ols_global",3.95778615620533
"2078",39,0.04,100,"Huber_global",0.0695561565349858
"2079",39,0.04,100,"Huber_distr_dc",0.0690701889072197
"2080",39,0.06,1,"ols_global",0.226051748847675
"2081",39,0.06,1,"Huber_global",0.0806227439235883
"2082",39,0.06,1,"Huber_distr_dc",0.0812669787833461
"2083",39,0.06,10,"ols_global",0.698914088753252
"2084",39,0.06,10,"Huber_global",0.101297717226704
"2085",39,0.06,10,"Huber_distr_dc",0.0986037336462575
"2086",39,0.06,100,"ols_global",5.89314962598999
"2087",39,0.06,100,"Huber_global",0.0950890598063773
"2088",39,0.06,100,"Huber_distr_dc",0.0945310157161236
"2089",39,0.08,1,"ols_global",0.896400614312251
"2090",39,0.08,1,"Huber_global",0.110586790900326
"2091",39,0.08,1,"Huber_distr_dc",0.110323196239612
"2092",39,0.08,10,"ols_global",0.838280498038307
"2093",39,0.08,10,"Huber_global",0.130314946894477
"2094",39,0.08,10,"Huber_distr_dc",0.129604096111666
"2095",39,0.08,100,"ols_global",8.01523820295179
"2096",39,0.08,100,"Huber_global",0.138422471776088
"2097",39,0.08,100,"Huber_distr_dc",0.139335658782063
"2098",39,0.1,1,"ols_global",0.317245699055215
"2099",39,0.1,1,"Huber_global",0.13243385789995
"2100",39,0.1,1,"Huber_distr_dc",0.131745640319584
"2101",39,0.1,10,"ols_global",1.08630449118838
"2102",39,0.1,10,"Huber_global",0.170506388427561
"2103",39,0.1,10,"Huber_distr_dc",0.170504692438152
"2104",39,0.1,100,"ols_global",10.0979581891438
"2105",39,0.1,100,"Huber_global",0.170221364152733
"2106",39,0.1,100,"Huber_distr_dc",0.168786017041653
"2107",40,0,1,"ols_global",0.202343862864468
"2108",40,0,1,"Huber_global",0.0287683034796589
"2109",40,0,1,"Huber_distr_dc",0.0293934046125028
"2110",40,0,10,"ols_global",0.227811409724547
"2111",40,0,10,"Huber_global",0.0294586739944787
"2112",40,0,10,"Huber_distr_dc",0.029307565941087
"2113",40,0,100,"ols_global",0.263014177992521
"2114",40,0,100,"Huber_global",0.0316567155043531
"2115",40,0,100,"Huber_distr_dc",0.0318561707620297
"2116",40,0.02,1,"ols_global",0.379841130758725
"2117",40,0.02,1,"Huber_global",0.0423601016981304
"2118",40,0.02,1,"Huber_distr_dc",0.0422709162848715
"2119",40,0.02,10,"ols_global",0.30829005363416
"2120",40,0.02,10,"Huber_global",0.0437139515391076
"2121",40,0.02,10,"Huber_distr_dc",0.0430732218558026
"2122",40,0.02,100,"ols_global",2.01907228493797
"2123",40,0.02,100,"Huber_global",0.0480962994397005
"2124",40,0.02,100,"Huber_distr_dc",0.0472872018127598
